Case ID,Complete Timestamp,Activity,label,event_nr,case_length,Work_Order_Qty,Part_Desc_,Rework,finished,Activity_Final Inspection Q.C.,Activity_Lapping - Machine 1,Activity_Laser Marking - Machine 7,Activity_Packing,Activity_Turning & Milling - Machine 4,Activity_Turning & Milling - Machine 5,Activity_Turning & Milling - Machine 6,Activity_Turning & Milling - Machine 8,Activity_Turning & Milling - Machine 9,Activity_Turning & Milling Q.C.,Activity_other,Resource_ID0420,Resource_ID0937,Resource_ID0997,Resource_ID0998,Resource_ID3767,Resource_ID3846,Resource_ID4132,Resource_ID4163,Resource_ID4167,Resource_ID4219,Resource_ID4287,Resource_ID4326,Resource_ID4355,Resource_ID4385,Resource_ID4429,Resource_ID4445,Resource_ID4491,Resource_ID4493,Resource_ID4528,Resource_ID4529,Resource_ID4618,Resource_ID4641,Resource_ID4718,Resource_ID4794,Resource_ID4820,Resource_ID4872,Resource_ID4882,Resource_ID4932,Resource_other,Report_Type_B,Report_Type_D,Report_Type_S,Resource.1_Machine 1 - Lapping,Resource.1_Machine 10 - Grinding,Resource.1_Machine 11 - Grinding,Resource.1_Machine 12 - Grinding,Resource.1_Machine 14 - Milling,Resource.1_Machine 15 - Turning,Resource.1_Machine 16 - Milling,Resource.1_Machine 2 - Round Grinding,Resource.1_Machine 27 - Grinding,Resource.1_Machine 3 - Round Grinding,Resource.1_Machine 4 - Turning & Milling,Resource.1_Machine 5 - Turning & Milling,Resource.1_Machine 6 - Turning & Milling,Resource.1_Machine 7- Laser Marking,Resource.1_Machine 8 - Turning & Milling,Resource.1_Machine 9 - Turning & Milling,Resource.1_Packing,Resource.1_Quality Check 1,Resource.1_Wire Cut - Machine 13,Resource.1_other,Qty_Completed_mean,Qty_Completed_max,Qty_Completed_min,Qty_Completed_sum,Qty_Completed_std,Qty_for_MRB_mean,Qty_for_MRB_max,Qty_for_MRB_min,Qty_for_MRB_sum,Qty_for_MRB_std,activity_duration_mean,activity_duration_max,activity_duration_min,activity_duration_sum,activity_duration_std,hour_mean,hour_max,hour_min,hour_sum,hour_std,weekday_mean,weekday_max,weekday_min,weekday_sum,weekday_std,month_mean,month_max,month_min,month_sum,month_std,timesincemidnight_mean,timesincemidnight_max,timesincemidnight_min,timesincemidnight_sum,timesincemidnight_std,timesincelastevent_mean,timesincelastevent_max,timesincelastevent_min,timesincelastevent_sum,timesincelastevent_std,timesincecasestart_mean,timesincecasestart_max,timesincecasestart_min,timesincecasestart_sum,timesincecasestart_std,event_nr_mean,event_nr_max,event_nr_min,event_nr_sum,event_nr_std,open_cases_mean,open_cases_max,open_cases_min,open_cases_sum,open_cases_std,predicted_value,proba_of_regular
Case99_4,2012-03-26 01:15:00,Lapping - Machine 1,regular,4.0,9,507.0,Drill,missing,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,40.0,160.0,0.0,160.0,80.0,0.0,0.0,0.0,0.0,0.0,101.5,244.0,12.0,406.0,99.53391381835641,10.25,16.0,1.0,41.0,6.5,3.25,6.0,0.0,13.0,2.5,3.0,3.0,3.0,12.0,0.0,632.5,963.0,75.0,2530.0,388.69139429629774,1218.0,3002.0,0.0,4872.0,1281.8497051786792,2549.5,4872.0,0.0,10198.0,2339.9232893409135,2.5,4.0,1.0,10.0,1.2909944487358056,16.75,19.0,16.0,67.0,1.5,deviant,0.0001824132105030711
Case135_14,2012-03-26 06:38:00,Turning & Milling - Machine 5,deviant,14.0,14,500.0,Housing,missing,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,1,3,0,0,0,1,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,12.142857142857142,47.0,0.0,170.0,13.580852714007337,0.0,0.0,0.0,0.0,0.0,258.35714285714283,510.0,1.0,3617.0,157.57128161949052,10.142857142857142,23.0,1.0,142.0,6.561626707985228,4.214285714285714,6.0,0.0,59.0,1.672334684416758,3.0,3.0,3.0,42.0,0.0,646.3571428571429,1416.0,83.0,9049.0,394.7600258663205,412.0,1640.0,0.0,5768.0,418.01196155134124,2724.9285714285716,5768.0,0.0,38149.0,2046.072164464832,7.5,14.0,1.0,105.0,4.183300132670378,17.071428571428573,19.0,15.0,239.0,1.328057326976612,regular,0.6692924757147243
Case86_4,2012-03-26 06:38:00,Turning & Milling - Machine 6,regular,4.0,8,70.0,Ballnut,missing,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14.75,51.0,0.0,59.0,24.2401182615377,0.0,0.0,0.0,0.0,0.0,313.25,629.0,94.0,1253.0,240.87116196561735,11.0,17.0,6.0,44.0,5.830951894845301,4.5,6.0,0.0,18.0,3.0,3.0,3.0,3.0,12.0,0.0,708.5,1074.0,398.0,2834.0,358.2229287282804,358.5,764.0,0.0,1434.0,360.5454201622869,664.5,1434.0,0.0,2658.0,590.4605547084976,2.5,4.0,1.0,10.0,1.2909944487358056,17.75,19.0,15.0,71.0,1.8929694486000914,deviant,0.014762794668138856
Case111_16,2012-03-26 06:43:00,Turning & Milling - Machine 4,deviant,16.0,16,300.0,Cable Head,missing,1,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,7,0,0,14,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,54.5625,300.0,0.0,873.0,72.25507479293987,0.0,0.0,0.0,0.0,0.0,395.875,661.0,75.0,6334.0,193.36937882370793,11.0625,19.0,0.0,177.0,5.3475072074129395,2.9375,6.0,0.0,47.0,1.94828984838841,3.0,3.0,3.0,48.0,0.0,699.375,1182.0,13.0,11190.0,324.32820311119,1194.375,11685.0,0.0,19110.0,2829.6425893270216,9776.375,19110.0,0.0,156422.0,7885.780416885404,8.5,16.0,1.0,136.0,4.760952285695233,17.9375,20.0,14.0,287.0,1.9137659209004638,deviant,0.0005652586763580404
Case185_13,2012-03-26 07:02:00,other,regular,13.0,21,17.0,Cable Head,Y,0,3,2,1,2,0,0,0,0,0,2,3,0,0,0,3,0,0,1,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,12,1,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,5,0,0,2.5384615384615383,7.0,0.0,33.0,3.1255768698323143,0.38461538461538464,5.0,0.0,5.0,1.3867504905630728,89.07692307692308,190.0,32.0,1158.0,48.36400441523555,9.538461538461538,18.0,1.0,124.0,5.547001962252291,3.230769230769231,6.0,0.0,42.0,2.2043081361221617,1.4615384615384615,3.0,1.0,19.0,0.8770580193070292,587.6153846153846,1111.0,60.0,7639.0,342.3539928352763,9220.538461538461,79132.0,0.0,119867.0,22129.583222522833,35515.692307692305,119867.0,0.0,461704.0,49214.138807502284,7.0,13.0,1.0,91.0,3.8944404818493075,21.076923076923077,33.0,14.0,274.0,4.838414658775786,regular,0.9999982826750338
Case86_5,2012-03-26 08:01:00,Turning & Milling - Machine 6,regular,5.0,8,70.0,Ballnut,missing,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13.8,51.0,0.0,69.0,21.099763031844695,0.0,0.0,0.0,0.0,0.0,264.6,629.0,70.0,1323.0,235.26219415792247,10.4,17.0,6.0,52.0,5.224940191045253,3.6,6.0,0.0,18.0,3.286335345030997,3.0,3.0,3.0,15.0,0.0,663.0,1074.0,398.0,3315.0,326.4873657586155,303.4,764.0,0.0,1517.0,335.67067193903017,835.0,1517.0,0.0,4175.0,637.8354019651151,3.0,5.0,1.0,15.0,1.5811388300841898,17.0,19.0,14.0,85.0,2.345207879911715,deviant,0.00015169230292261116
Case86_6,2012-03-26 08:38:00,Turning & Milling - Machine 6,regular,6.0,8,70.0,Ballnut,missing,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11.666666666666666,51.0,0.0,70.0,19.582304937536506,0.0,0.0,0.0,0.0,0.0,220.66666666666666,629.0,1.0,1324.0,236.34607393960806,10.0,17.0,6.0,60.0,4.774934554525329,3.0,6.0,0.0,18.0,3.286335345030997,3.0,3.0,3.0,18.0,0.0,638.8333333333334,1074.0,398.0,3833.0,297.9586660371983,259.0,764.0,0.0,1554.0,319.3242865802725,954.8333333333334,1554.0,0.0,5729.0,641.5819251402479,3.5,6.0,1.0,21.0,1.8708286933869707,16.5,19.0,14.0,99.0,2.4289915602982237,deviant,2.3079427552079116e-06
Case185_14,2012-03-26 09:33:00,other,regular,14.0,21,17.0,Cable Head,Y,0,3,2,1,2,0,0,0,0,0,2,4,0,0,0,3,0,0,1,0,0,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,12,2,2,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,5,0,0,2.4285714285714284,7.0,0.0,34.0,3.030975616334316,0.35714285714285715,5.0,0.0,5.0,1.3363062095621219,93.35714285714286,190.0,32.0,1307.0,49.149077998797374,9.5,18.0,1.0,133.0,5.331329751860873,3.0,6.0,0.0,42.0,2.2870874995874626,1.5714285714285714,3.0,1.0,22.0,0.9376144618769908,586.5714285714286,1111.0,60.0,8212.0,328.94626970319695,8572.714285714286,79132.0,0.0,120018.0,21399.141795978536,41551.57142857143,120018.0,0.0,581722.0,52400.06737622545,7.5,14.0,1.0,105.0,4.183300132670378,20.571428571428573,33.0,14.0,288.0,5.018646549301233,regular,0.9999990113061968
Case99_5,2012-03-26 10:12:00,Laser Marking - Machine 7,regular,5.0,9,507.0,Drill,missing,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,64.0,160.0,0.0,320.0,87.63560920082658,0.0,0.0,0.0,0.0,0.0,92.8,244.0,12.0,464.0,88.36684898761526,10.2,16.0,1.0,51.0,5.630275304103699,2.6,6.0,0.0,13.0,2.6076809620810595,3.0,3.0,3.0,15.0,0.0,628.4,963.0,75.0,3142.0,336.7414438408198,1081.8,3002.0,0.0,5409.0,1151.1325727300048,3121.4,5409.0,0.0,15607.0,2396.200909773636,3.0,5.0,1.0,15.0,1.5811388300841898,16.2,19.0,14.0,81.0,1.7888543819998315,deviant,0.0009977463011402196
Case142_2,2012-03-26 11:10:00,Turning & Milling Q.C.,regular,2.0,2,18.0,Ballnut,missing,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9.0,18.0,0.0,18.0,12.727922061357855,0.0,0.0,0.0,0.0,0.0,98.0,126.0,70.0,196.0,39.59797974644666,13.5,16.0,11.0,27.0,3.5355339059327378,1.5,3.0,0.0,3.0,2.1213203435596424,3.0,3.0,3.0,6.0,0.0,818.0,966.0,670.0,1636.0,209.30360723121808,2732.0,5464.0,0.0,5464.0,3863.6314524032955,2732.0,5464.0,0.0,5464.0,3863.6314524032955,1.5,2.0,1.0,3.0,0.7071067811865476,14.5,16.0,13.0,29.0,2.1213203435596424,regular,0.9707947696936643
Case185_15,2012-03-26 11:29:00,other,regular,15.0,21,17.0,Cable Head,Y,0,3,2,1,2,0,0,0,0,0,2,5,0,0,0,3,0,0,1,0,0,0,5,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,13,2,2,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,2,5,0,0,2.6666666666666665,7.0,0.0,40.0,3.062834043978286,0.3333333333333333,5.0,0.0,5.0,1.2909944487358056,94.8,190.0,32.0,1422.0,47.68977129022832,9.6,18.0,1.0,144.0,5.151976042535247,2.8,6.0,0.0,42.0,2.336052836975837,1.6666666666666667,3.0,1.0,25.0,0.9759000729485332,593.4,1111.0,60.0,8901.0,318.0819301464865,8008.933333333333,79132.0,0.0,120134.0,20736.012130269086,46790.4,120134.0,0.0,701856.0,54418.01828806338,8.0,15.0,1.0,120.0,4.47213595499958,20.066666666666666,33.0,13.0,301.0,5.216274897810103,regular,0.9999995573907715
Case99_6,2012-03-26 12:12:00,Lapping - Machine 1,regular,6.0,9,507.0,Drill,missing,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,80.0,160.0,0.0,480.0,87.63560920082658,0.0,0.0,0.0,0.0,0.0,97.33333333333333,244.0,12.0,584.0,79.81395032615957,10.5,16.0,1.0,63.0,5.089204259999788,2.1666666666666665,6.0,0.0,13.0,2.562550812504343,3.0,3.0,3.0,18.0,0.0,645.6666666666666,963.0,75.0,3874.0,304.145798370891,921.5,3002.0,0.0,5529.0,1101.935342930791,3522.6666666666665,5529.0,0.0,21136.0,2357.861884561237,3.5,6.0,1.0,21.0,1.8708286933869707,15.666666666666666,19.0,13.0,94.0,2.065591117977289,deviant,0.0008131752699087868
Case185_16,2012-03-26 14:16:00,other,regular,16.0,21,17.0,Cable Head,Y,0,3,2,1,2,0,0,0,0,0,2,6,0,0,0,3,0,0,1,0,0,0,5,0,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,13,3,2,1,0,0,0,0,0,4,1,0,0,0,0,1,0,0,2,5,0,0,2.5625,7.0,0.0,41.0,2.988171124060111,0.3125,5.0,0.0,5.0,1.25,99.3125,190.0,32.0,1589.0,49.48227797235424,9.875,18.0,1.0,158.0,5.097384950475423,2.625,6.0,0.0,42.0,2.362907813126304,1.75,3.0,1.0,28.0,0.9999999999999999,609.8125,1111.0,60.0,9757.0,314.230747222483,7518.8125,79132.0,0.0,120301.0,20128.591953466756,51384.8125,120301.0,0.0,822157.0,55692.34555091481,8.5,16.0,1.0,136.0,4.760952285695233,19.625,33.0,13.0,314.0,5.340099874222078,regular,0.9999995865542839
Case264,2012-03-26 15:28:00,Turning & Milling - Machine 6,deviant,1.0,13,132.0,Bearing,missing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,410.0,410.0,410.0,0.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,928.0,928.0,928.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,14.0,14.0,14.0,14.0,0.0,deviant,0.0005989871609278818
Case45_5,2012-03-26 15:57:00,other,deviant,5.0,5,15.0,Spur Gear,missing,1,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,3.0,13.0,0.0,15.0,5.612486080160912,0.0,0.0,0.0,0.0,0.0,209.4,343.0,96.0,1047.0,91.27869411861676,14.2,23.0,3.0,71.0,7.981227975693966,1.2,2.0,0.0,6.0,0.8366600265340756,3.0,3.0,3.0,15.0,0.0,873.4,1399.0,203.0,4367.0,478.4754957152979,1678.4,7554.0,0.0,8392.0,3287.664642265084,1972.4,8392.0,0.0,9862.0,3602.276335874304,3.0,5.0,1.0,15.0,1.5811388300841898,18.4,20.0,13.0,92.0,3.0495901363953806,regular,0.9218605647074652
Case264_2,2012-03-26 16:01:00,Turning & Milling - Machine 6,deviant,2.0,13,132.0,Bearing,missing,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,221.5,410.0,33.0,443.0,266.5792565073284,15.5,16.0,15.0,31.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,944.5,961.0,928.0,1889.0,23.33452377915607,16.5,33.0,0.0,33.0,23.33452377915607,16.5,33.0,0.0,33.0,23.33452377915607,1.5,2.0,1.0,3.0,0.7071067811865476,13.5,14.0,13.0,27.0,0.7071067811865476,deviant,2.0405231748883015e-05
Case81_3,2012-03-26 16:08:00,Turning & Milling Q.C.,regular,3.0,3,79.0,Bearing,missing,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.6666666666667,560.0,79.0,1010.0,242.33104079612528,15.0,17.0,12.0,45.0,2.6457513110645907,3.3333333333333335,6.0,0.0,10.0,3.055050463303893,3.0,3.0,3.0,9.0,0.0,937.0,1079.0,764.0,2811.0,159.7717121395399,1508.0,3195.0,0.0,4524.0,1605.0037383134033,2573.0,4524.0,0.0,7719.0,2325.2541796543446,2.0,3.0,1.0,6.0,1.0,15.666666666666666,18.0,12.0,47.0,3.214550253664318,regular,0.9927907211428889
Case185_17,2012-03-26 16:14:00,other,regular,17.0,21,17.0,Cable Head,Y,0,3,2,1,2,0,0,0,0,0,2,7,0,0,0,3,0,0,1,0,0,0,5,0,4,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,14,3,2,1,0,0,0,0,0,5,1,0,0,0,0,1,0,0,2,5,0,0,2.764705882352941,7.0,0.0,47.0,3.011009211309098,0.29411764705882354,5.0,0.0,5.0,1.212678125181665,100.41176470588235,190.0,32.0,1707.0,48.12491405645496,10.235294117647058,18.0,1.0,174.0,5.154238689718224,2.4705882352941178,6.0,0.0,42.0,2.3748064936648925,1.8235294117647058,3.0,1.0,31.0,1.0145993123917847,631.2352941176471,1111.0,60.0,10731.0,316.81471900224363,7083.470588235294,79132.0,0.0,120419.0,19571.9080448153,55445.64705882353,120419.0,0.0,942576.0,56463.45218584007,9.0,17.0,1.0,153.0,5.049752469181039,19.176470588235293,33.0,12.0,326.0,5.491303284713554,regular,0.9999997524564439
Case86_7,2012-03-26 16:40:00,Turning & Milling Q.C.,regular,7.0,8,70.0,Ballnut,missing,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,11.428571428571429,51.0,0.0,80.0,17.88721277763478,0.0,0.0,0.0,0.0,0.0,194.85714285714286,629.0,1.0,1364.0,226.30173704697052,10.857142857142858,17.0,6.0,76.0,4.913538149119954,2.5714285714285716,6.0,0.0,18.0,3.2071349029490928,3.0,3.0,3.0,21.0,0.0,690.4285714285714,1074.0,398.0,4833.0,304.3308819595634,290.85714285714283,764.0,0.0,2036.0,303.4427066028712,1109.2857142857142,2036.0,0.0,7765.0,714.1509444288171,4.0,7.0,1.0,28.0,2.160246899469287,15.857142857142858,19.0,12.0,111.0,2.7945525240230875,deviant,5.37203889553156e-06
Case264_3,2012-03-26 17:52:00,Turning & Milling - Machine 6,deviant,3.0,13,132.0,Bearing,missing,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2.6666666666666665,4.0,2.0,8.0,1.1547005383792517,0.0,0.0,0.0,0.0,0.0,191.0,410.0,33.0,573.0,195.76261134343298,16.0,17.0,15.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,9.0,0.0,987.0,1072.0,928.0,2961.0,75.43871685016919,48.0,111.0,0.0,144.0,57.0,59.0,144.0,0.0,177.0,75.43871685016919,2.0,3.0,1.0,6.0,1.0,13.0,14.0,12.0,39.0,1.0,deviant,1.786635013910838e-05
Case119_6,2012-03-26 18:00:00,other,regular,6.0,11,40.0,Cylinder,missing,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,7.0,0.0,16.0,3.0767948691238205,0.0,0.0,0.0,0.0,0.0,456.8333333333333,630.0,55.0,2741.0,224.66456477750708,14.666666666666666,18.0,6.0,88.0,4.4121045620731465,2.6666666666666665,6.0,0.0,16.0,2.1602468994692865,3.0,3.0,3.0,18.0,0.0,918.5,1080.0,411.0,5511.0,256.54064005533314,1460.5,3534.0,0.0,8763.0,1175.3775138226868,4041.5,8763.0,0.0,24249.0,3387.6370968567458,3.5,6.0,1.0,21.0,1.8708286933869707,16.5,19.0,12.0,99.0,2.5099800796022267,regular,0.9162905372746383
Case138,2012-03-26 18:01:00,Turning & Milling - Machine 4,deviant,1.0,5,40.0,Cable Head,missing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,48.0,0.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,1081.0,1081.0,1081.0,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,13.0,13.0,13.0,13.0,0.0,deviant,0.0714447749051195
Case138_2,2012-03-27 00:44:00,Turning & Milling - Machine 4,deviant,2.0,5,40.0,Cable Head,missing,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5,1.0,0.0,1.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,175.0,302.0,48.0,350.0,179.60512242138307,9.0,18.0,0.0,18.0,12.727922061357855,0.5,1.0,0.0,1.0,0.7071067811865476,3.0,3.0,3.0,6.0,0.0,562.5,1081.0,44.0,1125.0,733.2697320904498,201.5,403.0,0.0,403.0,284.9640328181787,201.5,403.0,0.0,403.0,284.9640328181787,1.5,2.0,1.0,3.0,0.7071067811865476,13.0,13.0,13.0,26.0,0.0,deviant,0.02841533545491342
Case36_12,2012-03-27 01:15:00,Lapping - Machine 1,regular,12.0,23,20.0,Cable Head,missing,0,0,1,1,0,1,7,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,1,3,0,0,6,6,1,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,2,0,0,5.0,20.0,0.0,60.0,7.954415583355403,0.0,0.0,0.0,0.0,0.0,138.08333333333334,341.0,71.0,1657.0,98.43083250627716,9.333333333333334,23.0,1.0,112.0,7.619751049778862,1.0833333333333333,2.0,0.0,13.0,0.6685579234215215,3.0,3.0,3.0,36.0,0.0,587.0833333333334,1416.0,75.0,7045.0,452.92653595224135,1739.4166666666667,18137.0,0.0,20873.0,5167.654126800905,3025.0833333333335,20873.0,0.0,36301.0,5683.383170713683,6.5,12.0,1.0,78.0,3.605551275463989,18.75,20.0,13.0,225.0,1.9598237397554634,regular,0.6134399104949948
Case67_20,2012-03-27 01:15:00,Lapping - Machine 1,regular,20.0,23,150.0,Cable Head,missing,0,0,1,2,0,10,5,0,0,0,2,0,0,0,1,1,0,1,0,2,3,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,6,0,0,18,2,1,0,0,0,0,0,0,0,0,0,10,5,0,2,0,0,0,2,0,0,29.8,148.0,0.0,596.0,36.40069403618274,0.0,0.0,0.0,0.0,0.0,268.05,541.0,28.0,5361.0,149.98858728513136,11.75,23.0,1.0,235.0,7.025330110243557,2.65,6.0,0.0,53.0,2.2542357790099112,2.05,3.0,2.0,41.0,0.223606797749979,739.1,1433.0,75.0,14782.0,428.4668997840164,3823.1,68376.0,0.0,76462.0,15201.463301793989,7430.1,76462.0,0.0,148602.0,16445.046987179037,10.5,20.0,1.0,210.0,5.916079783099616,32.5,35.0,13.0,650.0,4.707217302912847,regular,0.9998466381822135
Case138_3,2012-03-27 06:34:00,Turning & Milling - Machine 4,deviant,3.0,5,40.0,Cable Head,missing,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5.666666666666667,16.0,0.0,17.0,8.962886439832502,0.0,0.0,0.0,0.0,0.0,233.0,349.0,48.0,699.0,161.92899678562824,8.0,18.0,0.0,24.0,9.16515138991168,0.6666666666666666,1.0,0.0,2.0,0.5773502691896258,3.0,3.0,3.0,9.0,0.0,506.3333333333333,1081.0,44.0,1519.0,527.5474702179258,251.0,403.0,0.0,753.0,218.98173439809997,385.3333333333333,753.0,0.0,1156.0,376.810739408172,2.0,3.0,1.0,6.0,1.0,13.0,13.0,13.0,39.0,0.0,deviant,0.044146296052234996
Case264_4,2012-03-27 06:34:00,Turning & Milling - Machine 6,deviant,4.0,13,132.0,Bearing,missing,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10.0,32.0,2.0,40.0,14.696938456699069,0.0,0.0,0.0,0.0,0.0,296.5,613.0,33.0,1186.0,264.7067559898437,13.5,17.0,6.0,54.0,5.066228051190222,0.25,1.0,0.0,1.0,0.5,3.0,3.0,3.0,12.0,0.0,838.75,1072.0,394.0,3355.0,302.830398077868,226.5,762.0,0.0,906.0,360.02083273055183,270.75,906.0,0.0,1083.0,427.9558972604537,2.5,4.0,1.0,10.0,1.2909944487358056,13.0,14.0,12.0,52.0,0.816496580927726,deviant,7.181102317180476e-06
